tier,,start,stop,duration,input_code,id
Caregiver linguistic,283,630.408,630.673,0.265,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,635.267,635.533,0.266,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,641.59,642.02,0.43,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,647.897,648.191,0.294,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,648.937,649.282,0.345,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,650.556,650.862,0.306,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,654.791,655.141,0.35,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,655.662,656.051,0.389,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,666.499,666.726,0.227,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,667.089,667.382,0.293,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,669.076,669.404,0.328,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,670.152,670.432,0.28,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,674.967,675.498,0.531,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,676.478,676.743,0.265,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,681.242,683.073,1.831,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,683.731,684.571,0.84,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,686.186,686.966,0.78,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,698.279,699.077,0.798,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,701.654,701.83,0.176,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,703.109,703.416,0.307,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,703.575,703.882,0.307,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,704.328,704.622,0.294,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,705.601,706.025,0.424,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,707.567,707.755,0.188,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,710.859,711.179,0.32,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,713.746,714.132,0.386,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,715.132,715.506,0.374,label - object present,283_18m_socpop_consensus.eaf
Caregiver linguistic,283,716.704,716.998,0.294,label - object present,283_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,376.38,378.601,2.221,descriptive or iconic gesture,311_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,382.633,385.233,2.6,hold out/give,311_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,402.133,405.793,3.66,hold out/give,311_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,418.483,420.623,2.14,hold out/give,311_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,428.583,438.183,9.6,hold out/give,311_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,458.583,471.783,13.2,hold out/give,311_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,474.533,476.533,2,hold out/give,311_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,485.083,486.483,1.4,hold out/give,311_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,541.587,543.267,1.68,hold out/give,311_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,546.033,548.333,2.3,hold out/give,311_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,615.6,618.6,3,hold out/give,311_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,640.586,641.426,0.84,hold out/give,311_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,659.4,660,0.6,extended index finger,311_18m_socpop_consensus.eaf
Child nonlinguistic,,412.187,413.387,1.2,hold out/give,315_18m_socpop_consensus.eaf
Child nonlinguistic,,415.707,418.507,2.8,hold out/give,315_18m_socpop_consensus.eaf
Child nonlinguistic,,507.361,509.561,2.2,hold out/give,315_18m_socpop_consensus.eaf
Child nonlinguistic,,533.848,536.248,2.4,hold out/give,315_18m_socpop_consensus.eaf
Child nonlinguistic,,539.244,541.244,2,hold out/give,315_18m_socpop_consensus.eaf
Child nonlinguistic,,608.089,614.289,6.2,hold out/give,315_18m_socpop_consensus.eaf
Child nonlinguistic,,658.267,660.966,2.699,hold out/give,315_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,412.168,416.016,3.848,hold out/give,315_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,447.121,449.548,2.427,hold out/give,315_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,479.811,481.024,1.213,extended index finger,315_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,489.842,490.242,0.4,extended index finger,315_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,512.271,514.632,2.361,hold out/give,315_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,522.921,524.849,1.928,hold out/give,315_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,566.945,568.945,2,hold out/give,315_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,666.433,669.666,3.233,hold out/give,315_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,673.245,675.311,2.066,hold out/give,315_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,688.911,690.51,1.599,hold out/give,315_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,694.698,697.998,3.3,hold out/give,315_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,710.332,711.132,0.8,extended index finger,315_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,722.291,724.757,2.466,hold out/give,315_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,737.366,739.066,1.7,hold out/give,315_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,740.741,743.193,2.452,hold out/give,315_18m_socpop_consensus.eaf
Child nonlinguistic,,502.96,504.04,1.08,hold out/give,319_18m_socpop_consensus.eaf
Child nonlinguistic,,511.3,512.98,1.68,hold out/give,319_18m_socpop_consensus.eaf
Child nonlinguistic,,518.12,521.4,3.28,hold out/give,319_18m_socpop_consensus.eaf
Child nonlinguistic,,523.34,525.26,1.92,hold out/give,319_18m_socpop_consensus.eaf
Child nonlinguistic,,530.74,533.18,2.44,hold out/give,319_18m_socpop_consensus.eaf
Child nonlinguistic,,610.14,612.78,2.64,hold out/give,319_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,464.68,466.12,1.44,hold out/give,319_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,476.6,478.7,2.1,hold out/give,319_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,486.86,488.832,1.972,hold out/give,319_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,497.9,499.8,1.9,hold out/give,319_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,508.48,510.32,1.84,hold out/give,319_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,516.42,517.94,1.52,hold out/give,319_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,519.606,520.006,0.4,extended index finger,319_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,527.82,529.74,1.92,hold out/give,319_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,573.22,583.22,10,hold out/give,319_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,612.8,614.6,1.8,hold out/give,319_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,625.953,628.38,2.427,hold out/give,319_18m_socpop_consensus.eaf
Caregiver linguistic,,386.44,387.16,0.72,label - object present,319_18m_socpop_consensus.eaf
Caregiver linguistic,,465.04,465.64,0.6,label - object present,319_18m_socpop_consensus.eaf
Caregiver linguistic,,488.72,489.56,0.84,label - object present,319_18m_socpop_consensus.eaf
Caregiver linguistic,,492.24,492.64,0.4,label - object present,319_18m_socpop_consensus.eaf
Caregiver linguistic,,566.4,566.8,0.4,label - object present,319_18m_socpop_consensus.eaf
Caregiver linguistic,,573.72,574.2,0.48,label - object present,319_18m_socpop_consensus.eaf
Caregiver linguistic,,583.56,584.08,0.52,label - object present,319_18m_socpop_consensus.eaf
Caregiver linguistic,,603.72,604.4,0.68,label - object present,319_18m_socpop_consensus.eaf
Child nonlinguistic,,312.901,314.2,1.299,hold out/give,87_18m_socpop_consensus.eaf
Child nonlinguistic,,326.4,327.266,0.866,hold out/give,87_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,58.17,63.06,4.89,hold out/give,87_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,68.72,74.342,5.622,hold out/give,87_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,76.594,81.678,5.084,hold out/give,87_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,84.311,87.068,2.757,hold out/give,87_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,96.815,100.017,3.202,hold out/give,87_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,114.398,117.966,3.568,hold out/give,87_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,120.87,122.982,2.112,hold out/give,87_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,124.278,133.075,8.797,hold out/give,87_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,146.879,151.302,4.423,hold out/give,87_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,159.109,164.381,5.272,hold out/give,87_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,189.507,192.698,3.191,hold out/give,87_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,216.913,220.377,3.464,hold out/give,87_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,223.04,226.913,3.873,hold out/give,87_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,237.9,239.14,1.24,hold out/give,87_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,256.843,260.541,3.698,hold out/give,87_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,279.118,280.504,1.386,hold out/give,87_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,292.827,301.162,8.335,hold out/give,87_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,315.843,317.968,2.125,hold out/give,87_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,328.336,330.068,1.732,hold out/give,87_18m_socpop_consensus.eaf
Caregiver nonlinguistic,,359.292,361.525,2.233,hold out/give,87_18m_socpop_consensus.eaf
Child nonlinguistic,,270.736,272.402,1.666,hold out/give,105_18m_socpop_JB.eaf
Child nonlinguistic,,295.036,296.24,1.204,hold out/give,105_18m_socpop_JB.eaf
Caregiver nonlinguistic,,46.906,49.344,2.438,hold out/give,105_18m_socpop_JB.eaf
Caregiver nonlinguistic,,54.309,57.105,2.796,hold out/give,105_18m_socpop_JB.eaf
Caregiver nonlinguistic,,58.711,61.304,2.593,hold out/give,105_18m_socpop_JB.eaf
Caregiver nonlinguistic,,73.139,74.011,0.872,hold out/give,105_18m_socpop_JB.eaf
Caregiver nonlinguistic,,76.109,79.137,3.028,hold out/give,105_18m_socpop_JB.eaf
Caregiver nonlinguistic,,109.349,111.205,1.856,hold out/give,105_18m_socpop_JB.eaf
Caregiver nonlinguistic,,114.509,115.734,1.225,hold out/give,105_18m_socpop_JB.eaf
Caregiver nonlinguistic,,118.834,119.68,0.846,hold out/give,105_18m_socpop_JB.eaf
Caregiver nonlinguistic,,127.942,131.416,3.474,hold out/give,105_18m_socpop_JB.eaf
Caregiver nonlinguistic,,206.324,207.442,1.118,hold out/give,105_18m_socpop_JB.eaf
Caregiver nonlinguistic,,208.682,212.108,3.426,hold out/give,105_18m_socpop_JB.eaf
Caregiver nonlinguistic,,213.274,221.773,8.499,hold out/give,105_18m_socpop_JB.eaf
Caregiver nonlinguistic,,239.851,242.139,2.288,hold out/give,105_18m_socpop_JB.eaf
Caregiver nonlinguistic,,263.038,263.605,0.567,touching w/ open hand,105_18m_socpop_JB.eaf
Caregiver nonlinguistic,,264.102,266.809,2.707,hold out/give,105_18m_socpop_JB.eaf
Caregiver nonlinguistic,,285.972,296.448,10.476,hold out/give,105_18m_socpop_JB.eaf
Caregiver nonlinguistic,,337.639,338.337,0.698,hold out/give,105_18m_socpop_JB.eaf
Caregiver nonlinguistic,,353.738,359.149,5.411,hold out/give,105_18m_socpop_JB.eaf
Caregiver nonlinguistic,,6.306,10.94,4.634,hold out/give,121_18m_socpop_JB.eaf
Caregiver nonlinguistic,,12.146,14.24,2.094,hold out/give,121_18m_socpop_JB.eaf
Caregiver nonlinguistic,,18.913,23.366,4.453,hold out/give,121_18m_socpop_JB.eaf
Caregiver nonlinguistic,,33.35,36.137,2.787,hold out/give,121_18m_socpop_JB.eaf
Caregiver nonlinguistic,,44.866,54.234,9.368,hold out/give,121_18m_socpop_JB.eaf
Caregiver nonlinguistic,,55.523,61.617,6.094,hold out/give,121_18m_socpop_JB.eaf
Caregiver nonlinguistic,,68.766,74.88,6.114,hold out/give,121_18m_socpop_JB.eaf
Caregiver nonlinguistic,,77.527,79.227,1.7,hold out/give,121_18m_socpop_JB.eaf
Caregiver nonlinguistic,,85.447,88.946,3.499,hold out/give,121_18m_socpop_JB.eaf
Caregiver nonlinguistic,,97.466,100.76,3.294,hold out/give,121_18m_socpop_JB.eaf
Caregiver nonlinguistic,,127.44,130.326,2.886,hold out/give,121_18m_socpop_JB.eaf
Caregiver nonlinguistic,,133.98,136.526,2.546,hold out/give,121_18m_socpop_JB.eaf
Caregiver nonlinguistic,,137.107,139.326,2.219,hold out/give,121_18m_socpop_JB.eaf
Caregiver nonlinguistic,,140.327,142.273,1.946,hold out/give,121_18m_socpop_JB.eaf
Caregiver nonlinguistic,,143.434,146.186,2.752,hold out/give,121_18m_socpop_JB.eaf
Caregiver nonlinguistic,,151.773,153.94,2.167,hold out/give,121_18m_socpop_JB.eaf
Caregiver nonlinguistic,,157.382,160.682,3.3,hold out/give,121_18m_socpop_JB.eaf
Caregiver nonlinguistic,,174.693,176.32,1.627,hold out/give,121_18m_socpop_JB.eaf
Caregiver nonlinguistic,,206.533,214.314,7.781,hold out/give,121_18m_socpop_JB.eaf
Caregiver nonlinguistic,,218.8,220.887,2.087,hold out/give,121_18m_socpop_JB.eaf
Caregiver nonlinguistic,,250.227,253.04,2.813,hold out/give,121_18m_socpop_JB.eaf
Child nonlinguistic,,100.321,101.707,1.386,hold out/give,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,21.95,22.83,0.88,extended index finger,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,36.24,39.34,3.1,hold out/give,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,85.48,104.429,18.949,hold out/give,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,116.867,118.1,1.233,hold out/give,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,119.668,122.887,3.219,hold out/give,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,122.992,123.492,0.5,extended index finger,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,133.947,138.048,4.101,hold out/give,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,139.047,141.453,2.406,hold out/give,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,161.173,164.533,3.36,descriptive or iconic gesture,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,165.866,167.373,1.507,extended index finger,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,167.566,168.753,1.187,extended index finger,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,177.313,181.339,4.026,hold out/give,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,191.52,194.519,2.999,hold out/give,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,201.42,214.214,12.794,hold out/give,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,216.774,218.494,1.72,extended index finger,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,218.716,219.816,1.1,extended index finger,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,251.124,253.709,2.585,hold out/give,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,254.236,255.509,1.273,extended index finger,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,260.924,268.063,7.139,hold out/give,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,279.051,281.691,2.64,hold out/give,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,295.761,298.067,2.306,hold out/give,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,298.226,298.546,0.32,extended index finger,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,338.24,341.013,2.773,hold out/give,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,344.494,345.273,0.779,extended index finger,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,367.747,368.76,1.013,extended index finger,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,371.573,371.98,0.407,extended index finger,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,372.499,372.872,0.373,touching w/ open hand,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,375.333,376.947,1.614,hold out/give,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,377.21,378.196,0.986,extended index finger,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,379.054,381.133,2.079,hold out/give,182_18m_socpop_JB.eaf
Caregiver nonlinguistic,,438.6,440.96,2.36,hold out/give,230_18m_socpop_JB.eaf
Caregiver nonlinguistic,,449.9,452.34,2.44,hold out/give,230_18m_socpop_JB.eaf
Caregiver nonlinguistic,,461.28,464.96,3.68,hold out/give,230_18m_socpop_JB.eaf
Caregiver nonlinguistic,,472.14,479.82,7.68,hold out/give,230_18m_socpop_JB.eaf
Caregiver nonlinguistic,,499.18,501.86,2.68,hold out/give,230_18m_socpop_JB.eaf
Caregiver nonlinguistic,,503.74,508.58,4.84,hold out/give,230_18m_socpop_JB.eaf
Caregiver nonlinguistic,,520.04,521.88,1.84,hold out/give,230_18m_socpop_JB.eaf
Caregiver nonlinguistic,,536.84,538.24,1.4,hold out/give,230_18m_socpop_JB.eaf
Caregiver nonlinguistic,,540.92,542.68,1.76,hold out/give,230_18m_socpop_JB.eaf
Caregiver nonlinguistic,,563.78,566,2.22,hold out/give,230_18m_socpop_JB.eaf
Caregiver nonlinguistic,,574.9,578.26,3.36,hold out/give,230_18m_socpop_JB.eaf
Caregiver nonlinguistic,,582.04,588.06,6.02,hold out/give,230_18m_socpop_JB.eaf
Caregiver nonlinguistic,,589.14,608.86,19.72,hold out/give,230_18m_socpop_JB.eaf
Caregiver nonlinguistic,,614.353,622.76,8.407,hold out/give,230_18m_socpop_JB.eaf
Caregiver nonlinguistic,,633.2,650.24,17.04,hold out/give,230_18m_socpop_JB.eaf
