"","tier","start","stop","duration","comment_clean","referent","relavence","classification","id","ant"
"1237","Caregiver linguistic",147.36,149.08,1.72,"naranja","naranja",0,"normal","436","label - object present"
"1238","Caregiver linguistic",293.638,294.084,0.446,"naranja","naranja",0,"normal","308","label - object present"
"1239","Caregiver linguistic",295.708,296.568,0.86,"naranja","naranja",0,"normal","308","label - object present"
"1240","Caregiver linguistic",300.648,301.215,0.567,"naranja","naranja",0,"normal","308","label - object present"
"1241","Caregiver linguistic",338.956,339.523,0.567,"naranja","naranja",0,"normal","308","label - object present"
"1242","Caregiver linguistic",213.71,214.87,1.16,"naranja","naranja",0,"normal","140","label - object present"
"1243","Caregiver linguistic",68.28,68.9,0.62,"naranja","naranja",0,"normal","182","label - object present"
"1244","Caregiver linguistic",69.876,70.33,0.454,"naranja","naranja",0,"normal","182","label - object present"
"1245","Caregiver linguistic",231.189,231.961,0.772,"naranja","naranja",0,"normal","182","label - object present"
"1246","Caregiver linguistic",142.918,143.683,0.765,"naranja","naranja",0,"normal","105","label - object present"
"1247","Caregiver linguistic",23.488,24.441,0.953,"naranja","naranja",0,"normal","400","label - object present"
"1248","Caregiver linguistic",25.857,26.818,0.961,"naranja","naranja",0,"normal","400","label - object present"
"1249","Caregiver linguistic",73.56,75.1,1.54,"naranja","naranja",0,"normal","196","label - object present"
"1250","Caregiver linguistic",30.2,31.1,0.9,"naranja","naranja",0,"normal","445","label - object present"
"1251","Caregiver linguistic",70.57,71.369,0.799,"naranja","naranja",0,"normal","445","label - object present"
"1252","Caregiver linguistic",97.358,98.582,1.224,"naranja","naranja",0,"normal","309","label - object present"
"1253","Caregiver linguistic",205.791,206.276,0.485,"naranja","naranja",0,"normal","260","label - object present"
"1254","Caregiver linguistic",115.389,115.969,0.58,"naranja","naranja",0,"normal","355","label - object present"
"1255","Caregiver linguistic",116.74,117.38,0.64,"naranja","naranja",0,"normal","355","label - object present"
"1256","Caregiver linguistic",119.619,120.918,1.299,"naranja","naranja",0,"normal","355","label - object present"
"1257","Caregiver linguistic",255.208,255.762,0.554,"naranja","naranja",0,"normal","355","label - object present"
"1258","Caregiver linguistic",334.24,335.18,0.94,"naranja","naranja",1,"relevant","444","label - object present"
"1259","Caregiver linguistic",268.687,269.645,0.958,"naranja","naranja",1,"relevant","417","label - object present"
"1260","Caregiver linguistic",33.712,34.432,0.72,"naranja","naranja",0,"normal","121","label - object present"
"1261","Caregiver linguistic",35.657,36.51,0.853,"naranja","naranja",0,"normal","121","label - object present"
"1262","Caregiver linguistic",68.273,68.975,0.702,"naranja","naranja",1,"relevant","114","label - object present"
"1263","Caregiver linguistic",69.25,69.815,0.565,"naranja","naranja",1,"relevant","114","label - object present"
"1264","Caregiver linguistic",69.972,71.07,1.098,"naranja","naranja",1,"relevant","114","label - object present"
"1265","Caregiver linguistic",89.024,90.099,1.075,"naranja","naranja",1,"relevant","114","label - object present"
"1266","Caregiver linguistic",319.967,320.385,0.418,"naranja","naranja",1,"relevant","114","label - object present"
"1267","Caregiver linguistic",321.371,321.781,0.41,"naranja","naranja",1,"relevant","114","label - object present"
"1268","Caregiver linguistic",322.136,322.783,0.647,"naranja","naranja",1,"relevant","114","label - object present"
"1269","Caregiver linguistic",323.858,324.302,0.444,"naranja","naranja",1,"relevant","114","label - object present"
"1270","Caregiver linguistic",333.985,334.382,0.397,"naranja","naranja",1,"relevant","114","label - object present"
"1271","Caregiver linguistic",335.142,335.763,0.621,"naranja","naranja",1,"relevant","114","label - object present"
"1272","Caregiver linguistic",336.442,337.101,0.659,"naranja","naranja",1,"relevant","114","label - object present"
"1273","Caregiver linguistic",338.579,338.93,0.351,"naranja","naranja",1,"relevant","114","label - object present"
"1274","Caregiver linguistic",340.262,340.665,0.403,"naranja","naranja",1,"relevant","114","label - object present"
"1275","Caregiver linguistic",342.415,342.87,0.455,"naranja","naranja",1,"relevant","114","label - object present"
"1276","Caregiver linguistic",21.83,22.717,0.887,"naranja","naranja",1,"relevant","132","label - object present"
"1277","Caregiver linguistic",37.516,38.31,0.794,"naranja","naranja",1,"relevant","354","label - object present"
"1278","Caregiver linguistic",232.558,233.77,1.212,"naranja","naranja",1,"relevant","141","label - object present"
"1279","Caregiver linguistic",236.309,237.513,1.204,"naranja","naranja",0,"normal","141","label - object present"
"1280","Caregiver linguistic",238.235,239.563,1.328,"naranja","naranja",0,"normal","141","label - object present"
"1281","Caregiver linguistic",12.759,13.912,1.153,"naranja","naranja",1,"relevant","192","label - object present"
"1282","Caregiver linguistic",15.06,16.4,1.34,"naranja","naranja",1,"relevant","192","label - object present"
"1283","Caregiver linguistic",87.258,87.886,0.628,"naranja","naranja",1,"relevant","308","label - object present"
"1284","Caregiver linguistic",90.193,90.786,0.593,"naranja","naranja",1,"relevant","308","label - object present"
"1285","Caregiver linguistic",291.642,292.235,0.593,"naranja","naranja",1,"relevant","308","label - object present"
"1286","Caregiver linguistic",299.197,299.785,0.588,"naranja","naranja",1,"relevant","308","label - object present"
"1287","Caregiver linguistic",313.274,313.934,0.66,"naranja","naranja",1,"relevant","308","label - object present"
"1288","Caregiver linguistic",147.907,148.717,0.81,"naranja","naranja",1,"relevant","415","label - object present"
"1289","Caregiver linguistic",150.903,151.233,0.33,"naranja","naranja",1,"relevant","415","label - object present"
"1290","Caregiver linguistic",57.792,59.34,1.548,"naranja","naranja",1,"relevant","411","label - object present"
"1291","Caregiver linguistic",29.8,30.82,1.02,"naranja","naranja",1,"relevant","196","label - object present"
"1292","Caregiver linguistic",31.743,33.73,1.987,"naranja","naranja",1,"relevant","196","label - object present"
"1293","Caregiver linguistic",178.755,179.468,0.713,"naranja","naranja",1,"relevant","084","label - object present"
"1294","Caregiver linguistic",93.649,94.185,0.536,"naranja","naranja",1,"relevant","309","label - object present"
"1295","Caregiver linguistic",343.289,344.186,0.897,"naranja","naranja",1,"relevant","309","label - object present"
"1296","Caregiver linguistic",58.782,59.882,1.1,"naranja","naranja",1,"relevant","260","label - object present"
"1297","Caregiver linguistic",100.157,101.007,0.85,"naranja","naranja",1,"relevant","232","label - object present"
"1298","Caregiver linguistic",95.043,96.471,1.428,"naranja","naranja",1,"relevant","309","label - object present"
"1299","Caregiver linguistic",17.9,18.78,0.88,"naranjas","naranja",1,"relevant","192","label - object present"
"1300","Caregiver linguistic",189.62,190.193,0.573,"nueve","nueve",0,"normal","168","label - object present"
"1301","Caregiver linguistic",90.445,91.511,1.066,"oja de lechuga","lechuga",1,"relevant","431","label - object present"
"1302","Caregiver linguistic",175.58,176.48,0.9,"olla","caserola",0,"normal","400","label - object present"
"1303","Caregiver linguistic",182.511,183.006,0.495,"olla","caserola",0,"normal","400","label - object present"
"1304","Caregiver linguistic",237.672,238.232,0.56,"olla","caserola",0,"normal","196","label - object present"
"1305","Caregiver linguistic",254.981,255.285,0.304,"olla","caserola",1,"relevant","182","label - object present"
"1306","Caregiver linguistic",252.949,253.376,0.427,"olla","caserola",1,"relevant","355","label - object present"
"1307","Caregiver linguistic",124.805,125.685,0.88,"pan","pan",0,"normal","190","label - object present"
"1308","Caregiver linguistic",150.25,150.72,0.47,"pan","pan",0,"normal","417","label - object present"
"1309","Caregiver linguistic",174.166,174.84,0.674,"pan","pan",0,"normal","114","label - object present"
"1310","Caregiver linguistic",177.999,178.843,0.844,"pan","pan",0,"normal","114","label - object present"
"1311","Caregiver linguistic",66.148,66.738,0.59,"pan","pan",0,"normal","146","label - object present"
"1312","Caregiver linguistic",67.514,67.789,0.275,"pan","pan",0,"normal","146","label - object present"
"1313","Caregiver linguistic",43.33,44.35,1.02,"pan","pan",0,"normal","168","label - object present"
"1314","Caregiver linguistic",327.37,328.07,0.7,"pan","pan",0,"normal","168","label - object present"
"1315","Caregiver linguistic",167.565,169.358,1.793,"pan","pan",0,"normal","132","label - object present"
"1316","Caregiver linguistic",170.328,171.932,1.604,"pan","pan",0,"normal","132","label - object present"
"1317","Caregiver linguistic",173.073,174.243,1.17,"pan","pan",0,"normal","132","label - object present"
"1318","Caregiver linguistic",323.63,324.064,0.434,"pan","pan",0,"normal","132","label - object present"
"1319","Caregiver linguistic",325.731,326.052,0.321,"pan","pan",0,"normal","132","label - object present"
"1320","Caregiver linguistic",327.226,327.925,0.699,"pan","pan",0,"normal","132","label - object present"
"1321","Caregiver linguistic",332.776,333.059,0.283,"pan","pan",0,"normal","132","label - object present"
"1322","Caregiver linguistic",114.744,115.237,0.493,"pan","pan",0,"normal","141","label - object present"
"1323","Caregiver linguistic",117.255,117.844,0.589,"pan","pan",0,"normal","141","label - object present"
"1324","Caregiver linguistic",120.439,121.1,0.661,"pan","pan",0,"normal","141","label - object present"
"1325","Caregiver linguistic",118.753,119.393,0.64,"pan","pan",0,"normal","192","label - object present"
"1326","Caregiver linguistic",120.011,120.791,0.78,"pan","pan",0,"normal","192","label - object present"
"1327","Caregiver linguistic",134.617,135.417,0.8,"pan","pan",0,"normal","192","label - object present"
"1328","Caregiver linguistic",138.614,139.188,0.574,"pan","pan",0,"normal","192","label - object present"
"1329","Caregiver linguistic",241.331,241.817,0.486,"pan","pan",0,"normal","192","label - object present"
"1330","Caregiver linguistic",242.816,243.068,0.252,"pan","pan",0,"normal","192","label - object present"
"1331","Caregiver linguistic",254.619,255.099,0.48,"pan","pan",0,"normal","192","label - object present"
"1332","Caregiver linguistic",243.019,243.399,0.38,"pan","pan",0,"normal","308","label - object present"
"1333","Caregiver linguistic",304.51,304.897,0.387,"pan","pan",0,"normal","308","label - object present"
"1334","Caregiver linguistic",305.144,305.764,0.62,"pan","pan",0,"normal","308","label - object present"
"1335","Caregiver linguistic",36.327,36.774,0.447,"pan","pan",0,"normal","401","label - object present"
"1336","Caregiver linguistic",69.131,69.391,0.26,"pan","pan",0,"normal","401","label - object present"
"1337","Caregiver linguistic",70.31,70.595,0.285,"pan","pan",0,"normal","401","label - object present"
"1338","Caregiver linguistic",100.152,100.57,0.418,"pan","pan",0,"normal","401","label - object present"
"1339","Caregiver linguistic",55.915,56.585,0.67,"pan","pan",0,"normal","232","label - object present"
"1340","Caregiver linguistic",181.863,182.351,0.488,"pan","pan",0,"normal","193","label - object present"
"1341","Caregiver linguistic",33.46,33.845,0.385,"pan","pan",0,"normal","400","label - object present"
"1342","Caregiver linguistic",38.37,38.65,0.28,"pan","pan",0,"normal","400","label - object present"
"1343","Caregiver linguistic",41.697,41.992,0.295,"pan","pan",0,"normal","400","label - object present"
"1344","Caregiver linguistic",43.754,44.104,0.35,"pan","pan",0,"normal","400","label - object present"
"1345","Caregiver linguistic",44.565,45.068,0.503,"pan","pan",0,"normal","400","label - object present"
"1346","Caregiver linguistic",59.839,60.509,0.67,"pan","pan",0,"normal","400","label - object present"
"1347","Caregiver linguistic",131.142,131.547,0.405,"pan","pan",0,"normal","196","label - object present"
"1348","Caregiver linguistic",133.849,134.544,0.695,"pan","pan",0,"normal","196","label - object present"
"1349","Caregiver linguistic",143.786,144.549,0.763,"pan","pan",0,"normal","196","label - object present"
"1350","Caregiver linguistic",145.827,146.452,0.625,"pan","pan",0,"normal","196","label - object present"
"1351","Caregiver linguistic",148.479,149.112,0.633,"pan","pan",0,"normal","196","label - object present"
"1352","Caregiver linguistic",311.371,311.733,0.362,"pan","pan",0,"normal","196","label - object present"
"1353","Caregiver linguistic",314.509,315.058,0.549,"pan","pan",0,"normal","196","label - object present"
"1354","Caregiver linguistic",81.96,82.56,0.6,"pan","pan",1,"relevant","445","label - object present"
"1355","Caregiver linguistic",112.299,112.532,0.233,"pan","pan",0,"normal","369","label - object present"
"1356","Caregiver linguistic",136.526,137.039,0.513,"pan","pan",0,"normal","369","label - object present"
"1357","Caregiver linguistic",138.799,139.073,0.274,"pan","pan",0,"normal","369","label - object present"
"1358","Caregiver linguistic",53.31,53.89,0.58,"pan","pan",0,"normal","084","label - object present"
"1359","Caregiver linguistic",245.29,246.37,1.08,"pan","pan",0,"normal","084","label - object present"
